Total Yield,Selectivity,Green Score,Pareto,EXP NUM,SOLVENT A NAME,SOLVENT B NAME,SolventB%,Residence Time,Temperature,SM SMILES,Product 2 SMILES,Product 3 SMILES,SOLVENT A SMILES,SOLVENT B SMILES,SOLVENT A Ratio,SOLVENT B Ratio,Reaction SMILES A,Reaction SMILES B,RAMP NUM,Product 2,Product 3,SM
0.8292341388053334,0.4589516161638946,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.6698473282442748,14.988549618146862,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3805783481829831,0.4486557906223503,0.1144240646962782
0.7991943674789166,0.46752307893396844,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.6590400573592036,14.988549618146862,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3736418113504285,0.425552556128488,0.1012962099778203
0.777189291884569,0.4753803615230336,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.5796898038969173,14.988549618146862,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3694605265479169,0.4077287653366521,0.0
0.791904920032733,0.46723237752929536,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.5003461883943423,14.98868837588816,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3700036185640404,0.4219013014686927,0.0
0.8008137874366534,0.46582292466588426,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.4210352921982482,14.99012633885286,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3730374205765057,0.4277763668601478,0.0
0.8002578909781821,0.466720592431171,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.3417597694004023,14.993124294323934,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3734968369750566,0.4267610540031255,0.0225399426402562
0.7765330386008217,0.4662890939617311,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.3301526717557252,14.99768224066429,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3620888870005271,0.4144441516002946,0.0
0.7049738767048119,0.47128555499813646,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.3301526717557252,15.003770785142478,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3322440047420151,0.3727298719627969,0.0
0.4363281338658793,0.5582471456261976,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.2655278254726237,15.009462868874834,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.2435789352870326,0.1927491985788467,0.0
0.5767813735370605,0.5656382142299498,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.1885628835991453,15.01359828666864,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3262495861286005,0.25053178740846,0.0
0.64413703270746,0.6070263284328798,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.1114949706260302,15.01617495573555,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3910081379720593,0.2531288947354007,0.0
0.6485609447890904,0.6069930124202995,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.0343238567383758,15.0171907891945,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3936719616156855,0.2548889831734049,0.0
0.64239760666971,0.5775088140432976,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.0,15.01720841288261,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.370990279972077,0.271407326697633,0.0
0.6407424839558433,0.5797695331509523,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.0,15.01720841288261,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3714829707930608,0.2692595131627825,0.0
0.6526670948364042,0.575425524147406,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.0,15.01720841288261,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3755613051400026,0.2771057896964016,0.0
0.6499035014021293,0.5772144582270681,0.0,False,1,"1,1,1,3,3,3-Hexafluoropropan-2-ol",2-Methyltetrahydrofuran [2-MeTHF],0.0,15.01720841288261,225.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C(C(F)(F)F)(C(F)(F)F)O,O1C(C)CCC1,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C(C(F)(F)F)(C(F)(F)F)O>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.O1C(C)CCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,17,0.3751336974617046,0.2747698039404247,0.0
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,2.001019108286073,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.9229602832030966
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,3.969094690290831,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.9214400117562372
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,7.002725263532739,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.9225244219456712
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,10.036504187098672,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.8888638614402135
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,13.070155220952984,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.8748092478344119
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,15.01174338295641,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,18,0.0,0.0,0.8673447655676538
0.0,0.0,0.0,False,2,Cyclohexane,IPA [Propan-2-ol],0.0,15.00682771720676,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0,0.0,0.8438012647279461
0.0,0.0,0.0049705000996266,False,2,Cyclohexane,IPA [Propan-2-ol],0.0049705000996266,15.000552496530872,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0,0.0,0.8519077144463872
0.0,0.0,0.082328423174102,False,2,Cyclohexane,IPA [Propan-2-ol],0.082328423174102,14.995205598643224,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0,0.0,0.8668076430786121
0.0034213765242849,1.0,0.1595826629081239,False,2,Cyclohexane,IPA [Propan-2-ol],0.1595826629081239,14.991425069524666,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0034213765242849,0.0,0.8808293360786813
0.010756241927736401,0.4278390948224104,0.236733450699701,False,2,Cyclohexane,IPA [Propan-2-ol],0.236733450699701,14.989208811448409,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0046019408100536,0.0061543011176828,0.8951903769906062
0.010565316859016901,0.4229799228740624,0.3137810172284534,False,2,Cyclohexane,IPA [Propan-2-ol],0.3137810172284534,14.988549618146862,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.004468916910167,0.0060963999488499,0.9078003360952196
0.0111496562831473,0.423029492916682,0.3301526717557252,False,2,Cyclohexane,IPA [Propan-2-ol],0.3301526717557252,14.988549618146862,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0047166334436551,0.0064330228394922,0.9073917967344052
0.0128640904564493,0.40191382756920346,0.3301526717557252,False,2,Cyclohexane,IPA [Propan-2-ol],0.3301526717557252,14.988549618146862,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.005170255833548,0.0076938346229013,0.9194345878522874
0.0159518621117136,0.4349342414396407,0.3918725766955979,False,2,Cyclohexane,IPA [Propan-2-ol],0.3918725766955979,14.988549618146862,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0069380110471079,0.0090138510646057,0.9432555410387236
0.0167032971315867,0.41852566551678927,0.4712216868953582,False,2,Cyclohexane,IPA [Propan-2-ol],0.4712216868953582,14.9885527531751,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.006990758548322,0.0097125385832647,0.9463352161356068
0.0191548666917661,0.4522761196554762,0.5505452602390501,False,2,Cyclohexane,IPA [Propan-2-ol],0.5505452602390501,14.98943164483535,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0086632887798699,0.0104915779118962,0.9465057184347372
0.019524383417744498,0.46110899880251033,0.6298334601937731,False,2,Cyclohexane,IPA [Propan-2-ol],0.6298334601937731,14.9918705285927,175.0,C=CCOC1=C(OCC=C)C=CC=C1,OC1=C(O)C(CC=C)=CC=C1CC=C,OC1=C(O)C(CC=C)=C(CC=C)C=C1,C1CCCCC1,CC(O)C,[1.0],[1.0],C=CCOC1=C(OCC=C)C=CC=C1.C1CCCCC1>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,C=CCOC1=C(OCC=C)C=CC=C1.CC(O)C>>OC1=C(O)C(CC=C)=CC=C1CC=C.OC1=C(O)C(CC=C)=C(CC=C)C=C1,19,0.0090028688899925,0.010521514527752,0.9511853630524368
